Kieran,Gibbs,79,72,73,74,77,76,64,77,47,52,6,11,8,9,15,68,79,70,65,65,80,63,65,81,78,72,83,83,82,77,69,69,47
Danny,Drinkwater,68,72,69,78,80,64,70,73,61,65,12,6,8,9,12,61,76,56,84,73,70,53,74,79,82,76,75,68,78,80,74,78,61
Danny,Welbeck,87,77,85,64,78,69,61,81,77,62,9,10,6,12,16,75,22,80,64,70,23,70,81,78,77,77,33,85,38,84,78,72,76
Kwadwo,Asamoah,80,70,82,82,81,76,72,84,65,68,5,4,3,4,5,56,76,79,77,82,68,64,76,78,79,84,74,80,74,85,73,76,76
Christian,Noboa,73,68,77,66,80,78,76,78,67,82,15,8,11,15,11,75,74,79,80,78,77,80,75,74,83,75,75,73,75,91,71,81,63
Marlos,Romero Bonfim,85,58,92,84,86,76,78,87,76,71,6,13,13,8,9,53,51,68,66,75,45,69,77,75,74,76,42,82,49,73,62,75,61
Marcel,Schmelzer,75,81,68,65,71,79,74,68,37,70,14,10,15,9,8,74,75,73,66,60,79,46,54,78,74,74,83,79,82,85,75,52,47
SalomÛn,RondÛn,76,72,72,48,76,48,53,75,80,52,13,13,7,5,14,86,33,72,40,70,25,62,82,73,69,85,13,77,23,68,91,53,73
ThimothÈe,Kolodziejczak,68,83,61,50,72,63,59,63,22,34,14,6,10,16,7,72,81,79,66,43,78,49,57,75,71,47,82,74,80,83,85,58,26
Marwin,Hitz,41,25,45,31,17,12,15,13,27,17,82,76,73,80,82,18,23,67,25,12,15,22,8,71,29,38,14,46,15,39,78,15,26
Xabier,Etxeita Gorritxat.,52,88,67,55,63,36,35,47,29,43,6,7,8,10,7,77,78,79,54,34,81,30,28,71,65,54,84,60,82,76,82,30,38
Eliaquim,Mangala,67,89,62,57,66,59,47,56,27,48,10,13,6,10,14,83,75,86,59,41,75,46,39,74,61,72,84,78,79,77,86,47,44
Jeroen,Zoet,57,18,54,42,34,17,13,15,12,16,80,76,78,80,82,19,21,57,38,17,16,27,11,77,37,25,16,45,18,44,63,57,19
Ciro,Immobile,77,73,74,63,77,55,70,75,83,51,6,8,15,12,6,74,40,78,49,76,31,71,80,84,69,85,32,83,33,68,73,59,80
Mario Gaspar,PÈrez MartÌnez,78,77,69,60,77,79,75,73,70,54,9,12,8,9,15,64,80,69,69,69,83,50,64,78,74,81,82,79,80,86,79,57,80
Jes˙s,Corona,86,45,90,87,84,69,85,90,78,67,11,6,10,14,9,68,56,72,65,61,37,68,76,81,74,66,40,79,46,74,39,76,69
RÈmy,Cabella,86,47,90,84,83,76,75,83,72,81,12,16,12,13,7,58,46,42,72,74,47,73,75,73,78,76,32,80,34,73,50,77,72
M·rio,Figueira Fernandes,79,77,79,55,74,76,66,73,56,39,12,13,14,13,12,73,77,83,70,62,79,53,71,73,78,72,84,83,81,81,75,69,45
Oliver,Baumann,47,32,45,43,17,14,12,19,11,11,82,79,54,76,84,16,21,69,25,13,10,22,10,78,30,21,14,51,18,32,64,41,11
Daniel,Didavi,77,70,75,73,82,75,78,79,81,74,12,11,10,14,6,58,51,76,74,87,45,65,82,81,78,87,49,78,58,67,75,70,73
Sergio,Gont·n Gallardo,82,54,78,76,80,83,73,83,69,69,15,12,8,9,7,34,59,65,76,72,24,66,73,79,77,67,43,79,53,71,66,81,70
Hugo,Mallo Novegil,75,76,78,66,80,84,78,69,28,38,14,9,7,9,15,63,80,82,68,39,75,23,46,80,70,74,82,76,80,90,69,64,28
Norberto,Murara Neto,53,40,59,49,24,11,12,19,15,13,84,80,74,74,83,14,15,79,36,19,19,22,11,74,36,28,15,49,14,39,63,40,12
Adri·n,San Miguel Castillo,46,38,47,48,23,12,12,15,16,17,80,78,71,75,86,15,25,69,32,20,14,44,12,75,21,40,14,44,19,38,74,32,12
Borja,Gonz·lez Tom·s,58,61,61,41,83,51,68,69,82,46,6,9,10,9,13,81,23,56,44,73,14,72,88,78,66,84,24,67,32,60,89,65,85
Jeffrey,Bruma,62,81,52,47,63,40,43,59,38,66,11,16,16,12,13,81,74,80,76,65,76,39,49,68,75,86,78,69,85,67,90,61,34
Kevin,Kampl,86,64,91,81,82,63,76,86,65,64,13,11,7,6,16,34,72,67,76,72,42,64,76,81,82,70,54,79,67,88,47,81,58
Yaroslav,Rakitskyi,69,82,72,73,77,68,75,69,50,77,12,16,7,12,6,68,80,74,84,84,83,50,53,77,76,82,82,74,83,80,75,75,53
Aymen,Abdennour,58,86,65,67,61,56,48,52,48,39,12,8,7,8,15,75,79,75,64,64,80,51,53,71,68,80,83,64,82,70,90,53,32
Josuha,Guilavogui,66,82,54,58,73,52,42,67,49,53,14,8,14,10,15,78,86,76,75,66,76,50,63,79,76,78,86,73,84,79,82,65,49
Jonathan,Viera Ramos,78,56,89,84,83,78,80,85,73,76,16,16,9,14,9,32,25,69,68,78,15,70,77,76,81,68,14,74,15,67,58,82,57
Danilo Luiz,da Silva,77,74,75,66,79,74,74,73,61,76,14,5,15,14,5,68,81,75,69,72,75,67,75,79,78,85,82,82,81,83,79,62,72
Wissam,Ben Yedder,84,55,91,86,83,73,80,84,82,77,6,13,9,7,7,74,44,85,68,69,28,74,81,76,80,77,26,82,21,77,57,79,75
Pablo,Hern·ndez,74,87,71,53,80,54,75,81,69,69,6,15,9,15,10,53,74,69,80,74,56,62,80,82,82,75,70,71,68,74,80,81,69
Sebastian,Rode,76,85,76,77,77,69,51,72,55,57,9,8,14,7,11,66,83,81,73,65,77,51,69,78,78,75,82,74,83,86,73,73,55
Josip,Ili?i?,69,58,70,56,87,78,77,83,78,84,13,13,8,12,6,58,46,34,74,86,28,78,78,78,82,86,30,75,34,69,68,82,80
Riccardo,Saponara,74,52,72,71,85,78,80,84,64,70,5,3,5,5,3,57,30,64,77,68,25,67,78,75,83,73,29,78,29,75,69,84,65
Jeison,Murillo,76,83,78,69,63,56,38,57,37,26,14,13,8,11,14,80,80,86,61,13,82,46,45,74,61,68,86,78,82,74,78,54,44
Rafael,Alc‚ntara,76,44,79,77,85,69,68,87,69,61,11,6,15,13,7,55,68,75,74,79,47,67,77,76,86,75,66,74,74,68,66,80,69
Paul-Georges,Ntep,91,75,86,75,84,77,77,84,74,73,15,9,9,8,6,43,28,49,70,76,22,70,75,77,75,79,15,91,25,73,74,71,74
JesÈ,RodrÌguez RuÌz,90,29,87,76,86,72,74,85,78,66,13,7,6,13,15,42,33,74,64,74,16,68,76,71,77,76,12,83,23,69,62,70,55
Memphis,Depay,91,62,84,84,82,67,85,85,72,90,8,14,6,12,10,55,31,74,63,81,24,66,75,78,73,88,20,89,31,79,80,73,69
Simone,Zaza,79,72,77,68,79,52,70,76,81,56,7,13,9,7,9,80,34,91,45,76,28,72,85,76,65,82,36,80,36,73,79,66,78
AndrÈ,Carrillo,90,53,86,77,80,79,82,84,74,55,11,14,13,12,7,70,34,74,64,77,19,68,80,80,74,80,25,91,32,73,70,77,76
Davy,Klaassen,72,76,67,63,83,63,62,73,78,44,12,6,13,16,10,75,67,85,70,74,58,76,82,83,82,79,56,73,71,88,74,77,80
Kurt,Zouma,69,82,48,52,67,54,59,48,47,60,14,14,7,9,15,77,78,84,56,49,80,61,53,75,62,56,80,77,83,72,85,57,47
Denis,Su·rez Fern·ndez,78,47,79,76,85,78,82,84,69,72,10,14,10,7,7,44,48,58,72,73,37,63,72,75,84,75,42,77,46,69,55,83,68
Matija,Nastasi?,66,78,64,58,66,46,29,35,27,32,11,16,11,15,13,79,78,81,63,22,81,47,30,79,69,44,86,74,84,65,78,46,32
Luke,Shaw,78,74,80,75,76,78,63,79,44,58,10,12,13,7,7,67,79,68,64,48,81,53,73,79,75,62,80,86,82,83,80,65,58
Manuel,Trigueros MuÒoz,72,68,77,71,80,68,75,76,66,69,9,14,12,7,8,76,68,83,78,77,53,65,77,79,84,81,58,69,73,81,63,82,63
Sergio,Rico Gonz·lez,50,27,62,61,12,17,24,14,14,20,80,80,77,80,82,11,23,63,23,12,18,24,11,72,23,19,11,53,11,31,67,45,15
JoÎl,Veltman,63,77,72,68,67,57,40,64,54,34,7,10,6,9,11,77,78,72,72,41,83,42,55,78,75,56,79,69,85,75,75,54,38
Hakan,√áalhano?lu,75,57,76,76,80,77,92,78,74,93,9,14,11,6,10,53,44,50,77,89,32,76,75,79,80,87,45,73,42,68,53,79,73
Emre,Can,72,76,75,70,82,73,68,78,60,65,14,8,8,13,11,70,81,69,80,70,78,60,70,77,83,78,78,79,80,86,83,80,61
Jonas,Hector,76,70,71,68,76,78,65,73,55,65,9,10,10,12,14,73,81,61,72,61,75,62,62,79,76,69,80,77,79,85,74,68,51
Sa˙l,√ëÌguez Escl·pez,74,66,75,68,82,69,63,81,67,60,7,13,12,10,9,83,78,79,78,62,69,54,77,82,85,74,77,73,81,81,76,73,30
Filip,Kosti?,90,65,76,72,81,84,79,83,69,66,13,14,12,12,13,48,32,66,60,69,35,67,73,78,77,77,43,90,44,74,74,73,68
Hakim,Ziyech,75,60,77,66,80,80,90,77,74,84,11,7,11,8,14,53,59,42,77,78,40,74,75,78,79,83,36,72,44,79,62,88,77
Samuel,Castillejo Azuaga,87,48,84,79,81,82,75,83,63,72,13,16,15,8,14,43,52,64,71,59,22,59,79,77,77,69,25,87,43,61,45,78,58
Dele,Alli,77,87,74,58,81,65,67,78,75,46,7,6,9,11,8,60,65,59,73,74,57,52,82,81,83,75,59,73,64,88,70,76,71
Sofiane,Boufal,86,47,90,85,86,70,71,88,75,72,9,16,10,14,7,35,19,34,66,69,44,69,76,72,76,73,32,85,40,70,40,73,70
JosÈ LuÌs,Gay‡ PeÒa,85,74,81,82,76,84,80,77,56,49,13,10,9,12,9,60,76,75,81,59,77,52,72,78,78,58,82,90,76,77,61,70,59
Max,Meyer,83,61,90,90,83,74,74,85,70,66,8,12,13,11,14,37,41,59,73,60,32,60,74,78,82,54,27,69,36,82,37,81,60
Alisson,Ramses Becker,44,27,30,37,21,17,19,16,13,18,75,76,70,78,86,19,11,52,20,14,20,23,13,81,27,21,16,35,19,32,78,65,20
IÒaki,Williams Dannis,90,66,86,45,81,78,49,80,74,53,14,15,14,10,13,67,21,84,66,71,28,64,76,78,77,85,31,94,38,77,84,75,64
Rafael A.,Ferreira Silva,91,40,92,85,80,74,76,84,65,56,9,11,11,12,8,56,43,65,66,66,23,59,82,83,75,71,31,93,38,75,30,76,64
Mauricio,Lemos,70,77,70,61,76,51,32,68,24,35,10,6,7,15,13,73,85,80,61,27,81,41,43,76,68,59,85,72,80,66,75,44,30
Eliseu,Pereira dos Santos,78,87,75,71,75,76,67,71,60,69,12,15,15,15,15,69,75,73,67,88,73,64,72,76,70,89,82,85,77,88,80,59,63
Claudio,Pizarro,47,68,67,55,81,60,75,77,84,67,8,7,11,11,14,80,33,66,67,75,18,81,86,81,75,76,24,46,29,54,78,79,77
Mathieu,Bodmer,45,76,51,40,83,70,76,78,67,75,11,10,14,13,15,79,73,64,82,73,77,76,76,83,85,76,72,43,77,59,85,86,67
Maxwell Scherer,Cabelino Andrade,71,71,76,72,83,86,72,75,71,52,7,6,16,13,6,68,78,72,82,72,79,59,71,77,82,71,75,74,76,83,70,74,70
Zoran,Toöi?,86,63,85,82,82,70,82,80,77,81,7,13,15,8,13,52,36,75,72,79,34,67,76,76,78,74,37,84,46,80,48,75,68
Gorka,Iraizoz Moreno,32,38,28,52,15,11,12,11,12,13,69,83,80,85,74,13,23,47,20,14,13,13,16,81,29,20,12,33,11,33,83,53,16
Diego,Benaglio,42,38,44,47,22,14,15,16,12,13,77,80,61,80,75,15,22,73,31,14,10,23,7,80,32,22,14,44,13,43,76,37,12
Kolo,TourÈ,67,85,31,67,62,41,60,53,56,73,7,12,8,14,15,77,78,77,65,66,78,57,46,71,71,78,82,68,80,66,85,57,36
Alexander,Meier,34,60,49,40,77,70,88,72,83,75,16,6,6,11,9,78,50,48,77,79,25,82,86,80,76,83,28,52,48,59,88,79,81
MartÌn,Demichelis,33,87,32,55,53,53,27,33,39,31,7,11,12,7,6,84,77,72,63,35,78,46,29,76,66,48,73,34,81,49,86,40,36
Felipe,Melo de Carvalho,69,92,69,66,75,64,55,73,61,56,12,8,13,12,6,81,76,84,76,74,73,74,65,70,78,84,78,69,80,76,84,72,67
Wes,Morgan,48,79,31,52,62,17,14,56,19,18,14,10,6,7,8,75,78,76,44,35,82,17,39,78,56,52,78,54,84,73,91,51,23
Bruno Eduardo,Regufe Alves,62,90,65,63,70,67,77,68,62,78,15,13,16,9,15,79,72,92,74,78,78,75,52,73,66,83,72,55,79,71,88,56,60
AndrÈs,D'Alessandro,69,75,75,82,84,79,82,79,67,80,6,11,12,15,6,45,42,57,80,77,35,80,73,73,83,76,25,63,29,70,54,85,76
Emir,Spahi?,51,91,48,43,50,52,42,40,42,50,10,15,10,6,6,80,79,78,65,22,80,46,27,76,66,58,81,54,81,52,78,40,39
Gˆkhan,Gˆn¸l,84,74,82,82,77,78,65,79,58,48,8,13,10,13,10,60,76,78,68,65,75,67,76,78,74,70,77,82,80,85,65,72,57
Oscar,Wendt,77,69,73,72,81,82,79,79,50,71,9,12,10,13,11,63,71,68,78,50,78,65,76,78,81,76,79,78,79,78,68,72,47
Javier,Fuego MartÌnez,61,85,64,60,74,59,70,62,54,62,7,13,14,10,14,60,83,70,75,64,71,60,58,82,77,72,80,56,82,82,77,69,53
Alexandr,Samedov,81,70,78,71,80,80,86,76,74,79,8,8,8,11,12,59,42,64,69,75,52,66,78,78,80,73,47,80,52,82,68,81,61
Igor,Denisov,75,87,77,75,78,67,62,73,63,54,13,7,15,13,12,59,78,70,74,68,80,62,64,75,80,67,73,75,81,90,62,73,60
Vasiliy,Berezutskiy,44,80,34,45,49,59,51,45,23,43,7,15,11,16,7,78,78,72,73,41,85,45,37,67,72,71,80,68,83,73,85,62,39
Christophe,Jallet,72,77,75,74,77,79,74,70,61,66,8,8,9,6,11,71,75,77,77,66,79,71,74,82,79,73,79,75,77,83,73,75,70
Ashley,Young,83,47,84,77,80,84,84,81,69,72,16,10,15,16,15,51,60,57,68,76,43,65,70,77,74,77,61,79,54,69,56,79,75
Rodrigo,Palacio,83,79,82,83,85,70,78,83,80,67,17,14,17,17,17,76,39,80,60,62,31,79,85,78,74,70,30,79,33,69,62,76,78
Pablo,Batalla,74,66,83,86,80,80,71,80,71,78,8,12,14,12,11,74,37,62,73,73,27,80,77,78,80,75,31,72,38,66,59,83,72
Vitorino,Hilton da Silva,54,76,65,60,74,62,42,65,45,48,12,7,11,12,13,79,82,80,77,59,80,64,50,75,75,55,80,64,80,75,76,67,51
Clint,Dempsey,69,70,79,69,79,66,72,79,82,73,12,7,5,10,12,82,33,84,69,79,31,71,84,75,78,82,47,69,45,79,73,74,75
Scott,Dann,49,73,50,56,66,30,30,38,34,29,6,10,15,7,9,83,81,72,65,32,81,30,36,78,69,52,78,54,81,74,82,55,29
Ibrahim,Afellay,78,52,77,79,82,78,79,81,71,75,14,7,10,12,8,46,54,75,74,76,36,70,73,75,81,75,54,77,62,71,59,78,72
Roberto,Trashorras Gayoso,47,81,51,62,78,73,84,71,62,82,14,13,16,6,16,48,76,32,86,76,58,71,62,78,85,73,54,30,74,68,70,84,57
Fabio,Quagliarella,76,44,72,75,81,66,76,75,81,78,6,7,5,4,4,60,26,69,71,89,15,77,83,76,71,87,15,68,21,69,78,71,85
JÈrÈmy,MÈnez,85,48,79,75,87,70,79,86,83,70,3,7,3,7,3,60,34,69,55,70,16,84,82,77,76,68,20,87,20,69,55,71,76
Fran. Javier,GarcÌa Fern·ndez,64,89,62,55,74,47,55,66,59,44,14,6,8,14,16,86,78,90,74,54,77,61,62,73,82,82,74,66,79,77,89,63,59
Imanol,Agirretxe Arruti,55,59,68,52,81,54,75,74,83,48,14,8,11,6,16,87,43,76,51,66,43,64,85,82,69,76,33,58,44,55,83,63,81
Fernando Javier,Llorente Torres,52,71,40,33,77,44,57,67,78,40,2,2,3,4,2,90,25,53,49,64,15,70,85,80,69,79,15,57,25,63,91,70,80
Giuseppe,Rossi,83,24,84,86,86,68,78,83,84,72,4,9,12,10,4,63,18,65,66,80,14,87,82,76,76,74,20,82,24,59,55,76,80
Nicolas,Lombaerts,33,71,56,54,59,63,59,55,38,65,16,10,6,15,13,83,79,77,71,53,82,48,39,72,75,67,77,48,81,70,86,48,43
Jakub,B≈Çaszczykowski,77,62,79,80,81,79,75,81,68,67,14,8,9,13,15,48,54,64,72,70,56,70,75,77,79,77,59,77,58,76,72,76,78
≈ûtefan,Radu,75,75,71,67,69,67,45,66,55,48,9,12,12,6,13,70,85,65,67,74,85,57,55,78,71,79,85,75,86,74,80,60,51
Danilo,Larangeira,55,78,50,60,60,30,34,45,23,38,11,8,11,5,6,72,86,76,64,49,86,50,25,74,60,72,82,55,84,55,76,42,22
Kenneth,Vermeer,65,35,66,58,39,13,16,23,13,13,82,72,70,78,84,16,25,84,33,13,15,30,19,77,49,24,14,56,16,42,58,65,11
Jonny,Evans,69,78,50,57,68,52,32,39,28,25,12,16,16,15,8,81,81,80,62,25,78,44,28,78,72,42,82,67,81,69,73,45,46
Ryan,Bertrand,79,73,76,71,76,79,74,74,35,69,11,13,15,10,15,69,77,71,70,54,79,52,62,76,76,59,82,77,81,79,71,51,43
Giovani,dos Santos,87,53,89,90,85,74,73,85,79,80,6,9,11,7,5,61,28,65,71,79,21,70,80,80,73,80,23,86,28,68,45,70,79
Tim,Krul,50,39,63,42,25,13,13,13,11,15,79,77,73,76,81,19,22,69,25,14,15,42,16,76,36,23,14,35,17,42,60,44,16
Steven,Defour,71,81,74,78,78,72,70,74,66,73,7,6,14,16,10,62,81,71,78,75,74,69,72,78,80,76,71,66,74,81,66,80,64
Mario,Su·rez Mata,58,76,52,54,80,65,67,76,61,72,9,13,16,12,11,68,82,58,81,68,64,66,74,78,84,80,69,65,76,78,77,74,43
Diego,Valeri,69,53,73,73,78,78,80,76,69,79,15,15,8,10,12,65,36,68,76,84,33,71,79,80,79,78,30,67,33,69,64,83,68
Moussa,Sow,86,69,87,72,79,72,75,78,82,54,9,13,11,10,9,81,32,82,64,75,27,76,84,81,74,82,33,85,43,77,77,72,82
Domenico,Criscito,78,79,68,65,73,74,71,73,56,51,13,10,16,9,9,66,77,80,75,59,73,61,68,78,77,65,83,77,79,90,66,71,60
Sergio,Romero,44,33,52,44,25,11,12,12,14,13,76,70,81,76,82,12,21,63,36,11,14,16,11,79,38,14,15,42,11,35,75,42,17
Zlatko,Junuzovi?,78,79,87,91,80,86,89,78,66,88,15,9,11,15,8,58,75,66,78,79,69,70,72,78,79,78,65,77,70,93,64,76,74
Iv·n,Marcano Sierra,67,78,57,56,65,49,39,54,42,37,8,16,7,14,16,80,81,73,67,42,80,35,40,68,73,65,77,71,81,70,76,48,35
Kevin-Prince,Boateng,75,76,77,58,83,75,81,79,66,71,6,11,15,16,6,74,64,85,76,76,59,67,77,68,80,84,72,73,71,58,86,74,83
MatÌas,Fern·ndez,78,50,78,80,86,78,80,86,64,82,11,8,5,10,11,50,58,66,76,78,46,72,74,70,80,80,52,71,54,70,58,78,70
Sven,Kums,64,73,76,78,81,74,74,73,57,73,10,14,15,14,7,52,81,62,80,71,63,78,66,80,83,69,68,66,73,77,56,80,67
Ignacio,Piatti,79,66,84,79,83,69,76,83,75,64,14,13,7,7,15,45,50,46,70,75,40,70,79,80,75,80,33,76,46,79,67,76,72
David,Ospina,34,20,44,50,32,11,10,12,10,13,83,71,78,77,84,15,25,75,32,12,10,26,16,70,36,35,12,34,13,29,38,40,12
Pontus,Wernbloom,54,89,53,55,74,58,53,65,60,32,14,9,13,13,9,87,82,49,72,72,77,66,70,77,75,81,80,64,79,93,83,69,46
Fabian,Johnson,84,74,76,75,77,79,72,79,70,57,7,7,10,12,15,60,65,69,72,59,70,53,78,80,79,69,73,89,75,80,67,74,66
Mathieu,Valbuena,85,52,91,93,81,80,82,80,66,80,14,12,8,6,8,50,34,42,75,74,21,65,73,76,78,75,34,82,26,73,35,78,72
Dieumerci,Mbokani,79,68,83,66,76,46,48,75,79,46,8,6,9,10,12,79,35,83,53,68,16,72,79,78,73,80,28,84,36,78,82,69,72
Weligton Robson,Pena de Oliveira,50,90,52,61,55,41,53,50,34,39,8,10,16,8,7,74,81,71,53,30,83,33,36,75,64,60,80,52,82,60,79,43,18
Francisco,Casilla CortÈs,32,45,43,58,20,24,25,12,14,25,73,83,80,82,77,13,20,69,24,13,12,23,12,74,30,24,11,49,15,43,79,52,23
Miguel LuÌs,Pinto Veloso,68,71,69,75,82,82,86,73,61,84,16,7,9,8,15,67,76,74,85,80,70,73,65,69,83,83,74,61,75,67,75,80,70
Jeremain,Lens,80,53,75,81,81,81,71,83,75,65,16,16,14,15,6,63,23,73,61,75,22,67,69,80,79,80,32,86,39,73,76,77,85
Pedro,Mosquera Parada,65,78,69,60,81,61,79,65,58,70,10,15,8,14,10,65,81,68,83,62,59,51,70,77,84,61,67,53,82,88,68,77,51
Luiz Adriano,Souza da Silva,79,38,79,69,81,62,72,77,83,42,16,10,10,9,12,76,24,83,50,70,24,76,85,72,72,76,23,77,28,72,72,66,79
H√•vard,Nordtveit,65,78,61,59,71,66,64,64,40,66,14,8,9,13,10,77,75,68,77,66,80,56,57,77,73,72,79,67,82,79,81,69,38
Max,Gradel,88,55,85,69,81,73,68,83,75,74,11,12,8,10,12,66,51,68,64,71,38,75,74,79,74,73,35,88,40,72,58,70,70
Nordin,Amrabat,87,67,88,75,83,78,76,86,76,68,11,14,7,6,13,68,34,56,67,72,29,77,77,76,81,81,29,85,41,73,75,82,73
Fernando,Reges,66,87,74,57,72,60,65,62,54,53,1,1,1,1,1,70,83,72,73,68,78,54,59,79,75,76,82,68,80,84,81,62,41
Kyriakos,Papadopoulos,63,92,51,61,56,55,42,42,23,54,11,10,12,9,10,86,67,91,52,59,79,46,35,73,57,72,80,66,81,63,90,44,45
Mariano,Ferreira Filho,86,76,74,73,82,83,82,71,54,56,10,12,12,9,13,66,74,70,73,68,69,61,74,77,76,84,81,82,75,85,69,64,58
Aleksandar,Kolarov,69,84,64,58,74,90,85,78,55,81,16,15,8,16,6,75,80,78,77,80,75,74,69,79,70,91,82,66,83,77,78,76,64
Ivelin,Popov,81,70,74,60,79,71,67,74,74,76,14,7,7,15,8,66,49,62,76,74,39,71,81,76,82,80,44,80,51,78,68,78,66
Wojciech,Szczƒôsny,50,40,55,46,22,12,16,11,12,14,83,74,71,73,84,16,15,38,36,14,11,18,14,76,32,15,12,40,13,38,61,41,14
Mario,Balotelli,76,69,69,50,85,68,78,81,81,78,2,2,2,4,2,62,30,75,52,72,16,92,75,60,70,86,20,78,22,55,85,70,74
Jefferson,Montero,90,40,84,85,80,74,76,83,70,64,11,11,12,15,12,50,25,69,70,68,24,68,73,70,74,76,20,90,38,79,72,73,64
Fedor,Smolov,86,67,75,66,78,56,78,77,81,64,16,9,16,15,10,70,32,67,62,74,26,74,83,72,77,80,24,85,28,74,75,75,78
Artem,Dzyuba,69,75,50,37,78,61,65,71,77,60,15,12,11,11,8,88,35,60,55,66,25,77,83,76,71,79,19,73,15,83,93,79,72
Pavel,Mamaev,81,73,69,72,81,76,64,80,76,71,12,16,8,6,9,60,70,77,80,73,65,85,74,76,84,72,68,84,69,74,59,80,66
Ryad,Boudebouz,77,58,81,75,81,82,79,83,75,80,10,12,16,10,14,45,32,61,76,76,27,87,70,70,81,79,30,76,35,72,59,77,71
Seydou,Doumbia,90,65,70,70,77,46,79,80,79,71,12,15,13,6,12,73,29,83,65,75,34,79,78,80,74,79,37,92,39,84,67,74,78
Volkan,Babacan,49,29,58,50,19,12,16,14,15,12,81,77,68,82,80,16,27,74,29,12,12,12,17,67,34,14,15,64,22,38,61,43,14
Alfred,N'Diaye,60,85,60,57,74,58,36,65,46,32,11,7,13,15,10,55,80,34,70,63,77,54,46,74,78,73,76,77,86,81,93,62,31
Manuel,Lanzini,85,35,87,88,85,74,75,85,69,72,14,9,6,7,15,56,23,76,75,72,20,67,72,73,77,73,25,79,26,79,45,76,61
Aleksandar,Dragovi?,70,69,67,64,68,49,32,62,41,61,10,7,11,13,8,76,85,80,62,53,80,65,67,75,69,69,77,74,84,73,80,71,37
Julian,Baumgartlinger,74,84,66,66,77,63,47,66,39,49,9,13,10,9,14,69,80,78,73,39,76,59,62,79,79,73,74,73,80,92,80,66,50
Luuk,de Jong,56,50,66,57,78,70,68,71,77,65,16,10,8,8,11,92,25,85,58,72,39,67,84,80,77,80,37,65,40,76,79,73,81
Mikel,Balenziaga,75,76,68,68,76,81,76,69,41,31,15,10,7,6,11,66,77,78,72,52,79,44,54,73,75,56,80,77,81,87,72,62,47
Sergio,Canales Madrazo,65,55,70,69,82,74,81,80,75,78,15,12,16,13,12,38,46,34,73,76,14,66,72,63,86,61,16,63,23,48,56,83,63
Tony,Jantschke,65,76,68,75,69,58,43,63,35,50,11,6,7,6,13,66,83,84,70,44,83,51,52,80,72,48,80,64,82,77,71,57,37
Asier,Illarramendi,65,69,70,73,81,65,78,76,53,68,15,7,11,14,12,51,79,53,80,62,64,50,79,78,82,69,74,58,79,75,66,80,58
Osvaldo,Alonso,79,82,72,75,76,47,66,77,50,51,9,12,15,16,8,66,76,68,79,64,75,66,66,75,83,84,76,77,77,79,80,67,66
Eduardo,Salvio,89,67,85,84,83,77,75,85,73,64,9,11,9,5,14,67,52,87,70,73,40,60,80,74,74,75,33,85,38,65,62,70,72
Gˆkhan,Tˆre,85,83,83,82,85,78,77,87,66,70,11,10,7,12,11,59,43,58,78,76,24,70,67,68,76,79,32,86,38,69,79,75,72
Lamine,SanÈ,64,79,55,54,69,49,48,67,29,23,7,9,12,6,9,83,78,83,72,59,79,33,42,70,75,71,77,68,81,73,79,63,22
Yunus,Mallƒ±,79,48,84,82,79,66,75,84,73,66,13,14,14,15,10,33,46,63,72,68,38,68,77,75,79,64,21,76,33,80,52,80,69
Holger,Badstuber,45,77,41,45,69,71,74,44,35,74,11,12,6,11,8,80,81,55,77,59,77,64,41,80,75,77,80,50,83,46,81,67,49
Jaume Vicent,Costa Jord·,83,81,81,80,78,79,67,69,53,59,10,11,16,10,14,66,78,83,65,62,76,56,62,72,78,75,78,83,77,81,66,57,38
Roberto,Soriano,78,69,69,68,81,73,65,83,73,56,15,10,9,14,13,65,68,65,77,65,48,62,75,75,82,71,67,72,71,77,69,80,67
YounËs,Belhanda,74,69,87,77,83,75,78,81,69,78,15,16,11,6,16,67,66,74,80,80,49,80,68,75,82,78,52,69,54,79,58,80,69
MartÌn,Montoya Torralbo,84,69,78,80,78,76,77,73,24,55,6,15,16,8,8,60,77,78,75,68,76,50,63,66,78,83,80,88,77,88,70,59,66
Wahbi,Khazri,74,74,80,67,80,82,80,80,80,83,6,7,11,11,6,52,61,44,69,84,26,75,78,79,81,81,30,77,49,72,68,79,65
Phil,Jones,55,85,43,58,67,64,38,60,50,35,10,8,6,16,11,73,79,83,67,59,79,55,42,78,75,68,80,68,81,79,79,59,60
TeÛfilo,GutiÈrrez,69,77,76,74,83,73,67,80,82,63,14,13,11,6,13,75,25,80,65,76,13,72,83,77,71,78,20,69,26,68,76,76,75
Daniel,Caligiuri,84,59,78,79,80,76,78,84,69,61,12,10,13,6,14,56,47,76,64,70,20,80,77,78,77,78,25,78,24,76,67,76,68
Sebasti·n,Coates,50,79,31,32,55,17,26,56,23,19,16,13,15,16,13,78,77,42,73,27,76,42,33,74,67,63,85,66,84,73,93,38,60
Giannelli,Imbula,79,73,75,74,80,55,65,81,51,38,6,11,12,14,7,62,78,72,76,77,71,29,75,75,83,79,73,75,77,82,77,76,28
Tom·s,Pina Isla,62,89,69,60,84,52,64,74,52,60,8,12,11,7,15,67,82,68,79,64,61,59,70,79,83,73,69,60,77,74,78,81,59
